dataset,algorithm,r2_test,mse_test,symbolic_solution
feynman_I_24_6,gplearn,0.9986855796423408,0.2730670450945226,False
feynman_I_24_6,gplearn,0.9730381861607716,5.756880228405042,False
feynman_I_24_6,gplearn,0.993456621911448,1.357275340162073,False
feynman_I_24_6,gplearn,0.99484485601969,1.086368524401618,False
feynman_I_24_6,gplearn,0.9921025998763214,1.6613513710408614,False
feynman_I_24_6,gplearn,0.9740785900271756,5.513090167934159,False
feynman_I_25_13,AFP,1.0,7.050777141107181e-32,True
feynman_I_25_13,AFP,1.0,7.365578864609031e-32,True
feynman_I_25_13,AFP,1.0,7.393623486087222e-32,True
feynman_I_25_13,AFP,1.0,7.458399443464764e-32,True
feynman_I_25_13,AFP,1.0,7.117392746767604e-32,True
feynman_I_25_13,AFP,1.0,7.080193024705776e-32,True
feynman_I_25_13,AFP,1.0,1.062922277051271e-31,True
feynman_I_25_13,AFP,1.0,7.185364207108873e-32,True
feynman_I_25_13,AFP_FE,1.0,7.050777141107181e-32,True
feynman_I_25_13,AFP_FE,1.0,7.365578864609031e-32,True
feynman_I_25_13,AFP_FE,1.0,7.393623486087222e-32,True
feynman_I_25_13,AFP_FE,1.0,7.223081619139754e-32,True
feynman_I_25_13,AFP_FE,1.0,7.458399443464764e-32,True
feynman_I_25_13,AFP_FE,1.0,7.117392746767604e-32,True
feynman_I_25_13,AFP_FE,1.0,7.080193024705776e-32,True
feynman_I_25_13,AFP_FE,1.0,7.361428100392886e-32,True
feynman_I_25_13,AFP_FE,1.0,7.235000814379577e-32,True
feynman_I_25_13,AFP_FE,1.0,7.185364207108873e-32,True
feynman_I_25_13,AIFeynman,1.0,7.393623486087222e-32,True
feynman_I_25_13,AIFeynman,1.0,7.365578864609031e-32,True
feynman_I_25_13,AIFeynman,1.0,7.050777141107181e-32,True
feynman_I_25_13,AIFeynman,1.0,7.223081619139754e-32,True
feynman_I_25_13,AIFeynman,1.0,7.458399443464764e-32,True
feynman_I_25_13,AIFeynman,1.0,7.117392746767604e-32,True
feynman_I_25_13,AIFeynman,1.0,7.080193024705776e-32,True
feynman_I_25_13,AIFeynman,1.0,7.361428100392886e-32,True
feynman_I_25_13,AIFeynman,1.0,7.235000814379577e-32,True
feynman_I_25_13,AIFeynman,1.0,7.185364207108873e-32,True
feynman_I_25_13,BSR,0.9949780574089554,0.0031450656324349,False
feynman_I_25_13,BSR,0.9998359630278087,0.0001008821520741,False
feynman_I_25_13,BSR,0.9982572096548536,0.0010723380301106,False
feynman_I_25_13,BSR,0.9888973121257147,0.0069172750005717,False
feynman_I_25_13,BSR,0.9854519113786874,0.0091558785260491,False
feynman_I_25_13,BSR,0.999999999896672,6.251438602514536e-11,False
feynman_I_25_13,BSR,0.9956144785490691,0.002685228416347,False
feynman_I_25_13,BSR,0.9933121198884518,0.0041877152367978,False
feynman_I_25_13,DSR,1.0,8.755086474933891e-32,True
feynman_I_25_13,DSR,1.0,8.465583767181513e-32,True
feynman_I_25_13,DSR,1.0,8.323434729846176e-32,True
feynman_I_25_13,DSR,1.0,8.749065247555759e-32,True
feynman_I_25_13,DSR,0.8194165642704866,0.113650668785028,False
feynman_I_25_13,DSR,1.0,8.39546142827835e-32,True
feynman_I_25_13,DSR,1.0,8.731657922346407e-32,True
feynman_I_25_13,DSR,1.0,8.547468145441031e-32,True
feynman_I_25_13,EPLEX,1.0,7.393623486087222e-32,True
feynman_I_25_13,EPLEX,0.9999322004369716,4.169648913057974e-05,False
feynman_I_25_13,EPLEX,1.0,7.050777141107181e-32,True
feynman_I_25_13,EPLEX,1.0,7.365578864609031e-32,True
feynman_I_25_13,EPLEX,1.0,7.458399443464764e-32,True
feynman_I_25_13,EPLEX,1.0,7.080193024705776e-32,True
feynman_I_25_13,EPLEX,1.0,7.235000814379577e-32,True
feynman_I_25_13,EPLEX,1.0,7.185364207108873e-32,True
feynman_I_25_13,FEAT,0.9999711678721432,1.7731655664094636e-05,False
feynman_I_25_13,FEAT,0.9998238822524432,0.0001102963375348,False
feynman_I_25_13,FEAT,0.9999999997457256,1.538382778143596e-10,False
feynman_I_25_13,FEAT,0.999939421893384,3.77417997535413e-05,False
feynman_I_25_13,FEAT,0.9999999027683076,6.119302602782163e-08,False
feynman_I_25_13,FEAT,0.9999607898677664,2.4552005337053043e-05,False
feynman_I_25_13,FFX,0.9968346242810612,0.0019476541010568,False
feynman_I_25_13,FFX,0.996430259283002,0.0022356027856141,False
feynman_I_25_13,FFX,0.9970278047437802,0.0018517580765541,False
feynman_I_25_13,FFX,0.9972078066612284,0.0017572743537995,False
feynman_I_25_13,FFX,0.9970984352825228,0.0017844519389218,False
feynman_I_25_13,FFX,0.997205668756529,0.0016905951583744,False
feynman_I_25_13,FFX,0.9972284018484928,0.0016970328838643,False
feynman_I_25_13,FFX,0.99731278104728,0.001682641968041,False
feynman_I_25_13,GP-GOMEA,1.0,1.0901151752708544e-31,False
feynman_I_25_13,GP-GOMEA,1.0,1.0845854452145295e-31,False
feynman_I_25_13,GP-GOMEA,1.0,8.40703857836005e-32,False
feynman_I_25_13,GP-GOMEA,1.0,5.936162838993281e-26,True
feynman_I_25_13,GP-GOMEA,1.0,9.539334392752108e-32,False
feynman_I_25_13,GP-GOMEA,1.0,9.847754354790234e-32,False
feynman_I_25_13,GP-GOMEA,1.0,1.0673611603870947e-31,False
feynman_I_25_13,GP-GOMEA,1.0,5.25910532005011e-29,False
feynman_I_25_13,ITEA,1.0,3.3959608397613206e-31,True
feynman_I_25_13,ITEA,1.0,5.512207175318619e-31,True
feynman_I_25_13,ITEA,1.0,5.38324068163687e-30,True
feynman_I_25_13,ITEA,1.0,1.527661190434764e-31,True
feynman_I_25_13,ITEA,1.0,2.823534709095382e-31,True
feynman_I_25_13,ITEA,1.0,1.1945193753328995e-31,True
feynman_I_25_13,ITEA,1.0,3.951186104907948e-31,True
feynman_I_25_13,ITEA,1.0,2.223937250625237e-31,True
feynman_I_25_13,MRGP,0.9999614674407736,2.370906447288687e-05,False
feynman_I_25_13,MRGP,0.9999584680672252,2.587551803328844e-05,False
feynman_I_25_13,MRGP,0.9999160825727434,5.255452678760252e-05,False
feynman_I_25_13,MRGP,0.9999648497069076,2.212193107193341e-05,False
feynman_I_25_13,MRGP,0.9999667899288818,2.042407513496022e-05,False
feynman_I_25_13,MRGP,0.9999634588182388,2.210773869810085e-05,False
feynman_I_25_13,MRGP,0.999960477883379,2.419915437927482e-05,False
feynman_I_25_13,MRGP,0.9999567113189316,2.710584912819369e-05,False
feynman_I_25_13,Operon,0.9999999999999882,7.253841968620254e-15,True
feynman_I_25_13,Operon,0.9999999999999788,1.3308614984028538e-14,True
feynman_I_25_13,Operon,0.9999999999999856,8.967073438778268e-15,True
feynman_I_25_13,Operon,0.9999999999999858,8.601079781718307e-15,True
feynman_I_25_13,Operon,0.9999999999999823,1.08583491012507e-14,True
feynman_I_25_13,Operon,0.9999999999999865,8.253938467551665e-15,False
feynman_I_25_13,Operon,0.999999999999982,1.1164115499190839e-14,True
feynman_I_25_13,Operon,0.9999999999988838,6.834197583759451e-13,False
feynman_I_25_13,Operon,0.9999999999999756,1.5460078557289388e-14,False
feynman_I_25_13,Operon,0.9999999956158556,2.7451969868531233e-09,False
feynman_I_25_13,SBP-GP,1.0,1.039371019956694e-20,False
feynman_I_25_13,SBP-GP,1.0,2.916960098183638e-18,False
feynman_I_25_13,SBP-GP,1.0,1.3281715179023875e-31,False
feynman_I_25_13,SBP-GP,1.0,1.0160315836580772e-31,True
feynman_I_25_13,SBP-GP,1.0,7.275703286927533e-19,True
feynman_I_25_13,SBP-GP,0.9999999979896964,1.252473592644548e-09,False
feynman_I_25_13,SBP-GP,1.0,4.908925997092686e-22,False
feynman_I_25_13,SBP-GP,1.0,1.1740095156500984e-30,False
feynman_I_25_13,SeTGAP,0.9999999999466946,0.0020690287155095,True
feynman_I_25_13,SeTGAP,0.999999969876776,8.770074069387673e-08,True
feynman_I_25_13,SeTGAP,0.9999999999782968,2.804240098522749e-11,True
feynman_I_25_13,SeTGAP,0.9999999999985514,3.0473596325436148e-12,True
feynman_I_25_13,SeTGAP,0.999989613078932,2.8878338136841376e-05,True
feynman_I_25_13,SeTGAP,1.0,4.1808141397596354e-08,True
feynman_I_25_13,SeTGAP,0.9999999999999962,8.378053804165974e-07,True
feynman_I_25_13,SeTGAP,0.9999999999999948,1.604059526217184e-06,True
feynman_I_25_13,SeTGAP,0.999999999999998,1.085670133250087e-05,True
feynman_I_25_13,SeTGAP,1.0,3.07676480943924e-08,True
feynman_I_25_13,gplearn,1.0,7.050777141107181e-32,True
feynman_I_25_13,gplearn,1.0,7.117392746767604e-32,True
feynman_I_25_13,gplearn,1.0,7.365578864609031e-32,True
feynman_I_25_13,gplearn,1.0,7.393623486087222e-32,True
feynman_I_25_13,gplearn,1.0,7.458399443464764e-32,True
feynman_I_25_13,gplearn,1.0,7.080193024705776e-32,True
feynman_I_25_13,gplearn,1.0,7.235000814379577e-32,True
feynman_I_25_13,gplearn,1.0,7.185364207108873e-32,True
feynman_I_29_16,AFP,0.9265620640087172,0.2701897355232315,False
feynman_I_29_16,AFP,0.9093399341498124,0.3328096649812964,False
feynman_I_29_16,AFP,0.9016786535556852,0.359223288375375,False
feynman_I_29_16,AFP,0.9689034594621568,0.1158334267075906,False
feynman_I_29_16,AFP,0.9052733118974108,0.3478564710283631,False
feynman_I_29_16,AFP,0.927229123114546,0.269085143399129,False
feynman_I_29_16,AFP,0.8351531987157966,0.6109680543992408,False
feynman_I_29_16,AFP,0.9604643541491242,0.1453176972975502,False
feynman_I_29_16,AFP_FE,0.9414882166020202,0.2179541600620247,False
feynman_I_29_16,AFP_FE,0.967026578262934,0.1213144130234178,False
feynman_I_29_16,AFP_FE,0.9348897503540434,0.2378844353805585,False
feynman_I_29_16,AFP_FE,0.9322833653040756,0.2477823605885092,False
feynman_I_29_16,AFP_FE,0.9678924560463562,0.1179057048949786,False
feynman_I_29_16,AFP_FE,0.9065223667304692,0.3431528481689563,False
feynman_I_29_16,AFP_FE,0.9596069930178056,0.1493613728639629,False
feynman_I_29_16,AFP_FE,0.9791858021793493,0.0760460450541289,False
feynman_I_29_16,AFP_FE,0.9369967857399348,0.2335074198437552,False
feynman_I_29_16,AFP_FE,0.9805425134732154,0.0715181724344542,False
feynman_I_29_16,AIFeynman,0.9293812192735672,0.2598176191895272,False
feynman_I_29_16,AIFeynman,0.9327798242805172,0.2503925891048374,False
feynman_I_29_16,AIFeynman,0.9305858824394856,0.2536088903530742,False
feynman_I_29_16,AIFeynman,0.9297549515448432,0.2570340951529972,False
feynman_I_29_16,AIFeynman,0.929888985657574,0.25746250098982,False
feynman_I_29_16,AIFeynman,0.9279431960884696,0.2645177956196002,False
feynman_I_29_16,AIFeynman,0.9310872135108896,0.254819068123149,False
feynman_I_29_16,AIFeynman,0.9297784313382071,0.2565591343101472,False
feynman_I_29_16,AIFeynman,0.9308844730000604,0.2561613493920902,False
feynman_I_29_16,AIFeynman,0.9304343414498278,0.2556963745989931,False
feynman_I_29_16,BSR,0.2303082821085839,2.867072273950079,False
feynman_I_29_16,BSR,0.2394016692877734,2.798361079196748,False
feynman_I_29_16,BSR,0.1092786859581681,3.254306933615468,False
feynman_I_29_16,BSR,0.244583885759784,2.774048042015072,False
feynman_I_29_16,BSR,0.3328752749388243,2.448989576240086,False
feynman_I_29_16,BSR,0.2100606460409103,2.92096170108382,False
feynman_I_29_16,BSR,0.224106379411421,2.875677368919701,False
feynman_I_29_16,BSR,0.3774047364063668,2.2884186689411075,False
feynman_I_29_16,DSR,0.4376971243258414,2.0945567516619867,False
feynman_I_29_16,DSR,0.5969165074175413,1.4830076687825566,False
feynman_I_29_16,DSR,0.6014446247008087,1.4561473951716393,False
feynman_I_29_16,DSR,0.5491175617019126,1.6557358541362233,False
feynman_I_29_16,DSR,0.5980100227102503,1.4756899679371194,False
feynman_I_29_16,DSR,0.6044138493832524,1.462760387413914,False
feynman_I_29_16,DSR,0.5970261100707475,1.481175695888077,False
feynman_I_29_16,DSR,0.437868806108875,2.083414413705666,False
feynman_I_29_16,EPLEX,0.949992364932113,0.1839859673444321,False
feynman_I_29_16,EPLEX,0.966466980149977,0.1225150193249668,False
feynman_I_29_16,EPLEX,0.9449985350922192,0.2048783576569328,False
feynman_I_29_16,EPLEX,0.9831677612733454,0.0617905102866361,False
feynman_I_29_16,EPLEX,0.9903900372433307,0.0355347951971084,False
feynman_I_29_16,EPLEX,0.9642197212220304,0.1326116560378379,False
feynman_I_29_16,EPLEX,0.956016815924486,0.1616651225017586,False
feynman_I_29_16,EPLEX,0.9574117692492944,0.1563930076414978,False
feynman_I_29_16,FEAT,0.993130179048621,0.0252751535141917,False
feynman_I_29_16,FEAT,0.9941082966211536,0.0215257127614718,False
feynman_I_29_16,FEAT,0.9895205974914292,0.0390353743992405,False
feynman_I_29_16,FEAT,0.9965439777477156,0.01268692667675,False
feynman_I_29_16,FEAT,0.9801151950362668,0.0735281176225518,False
feynman_I_29_16,FEAT,0.9876860375313976,0.0456389668029809,False
feynman_I_29_16,FEAT,0.9755070511329323,0.0900265786175351,False
feynman_I_29_16,FEAT,0.9799451754445448,0.073645565327887,False
feynman_I_29_16,FFX,0.787706061040105,0.7907868204519675,False
feynman_I_29_16,FFX,0.7974774933723973,0.7451122061724224,False
feynman_I_29_16,FFX,0.7704827302980651,0.838555932591526,False
feynman_I_29_16,FFX,0.7897909855794034,0.7719320436444166,False
feynman_I_29_16,FFX,0.7961613811156951,0.7482838427807657,False
feynman_I_29_16,FFX,0.8286793117874401,0.6334931490172674,False
feynman_I_29_16,FFX,0.8123035792385321,0.6956550938020798,False
feynman_I_29_16,FFX,0.7924413726860583,0.762904996905073,False
feynman_I_29_16,GP-GOMEA,0.9638225512917858,0.1347596157299495,False
feynman_I_29_16,GP-GOMEA,0.9776060087868798,0.0822074928287429,False
feynman_I_29_16,GP-GOMEA,0.9601072097039004,0.1467718599916305,False
feynman_I_29_16,GP-GOMEA,0.9452866863910308,0.1998985687574821,False
feynman_I_29_16,GP-GOMEA,0.9542483966721792,0.1680095820543129,False
feynman_I_29_16,GP-GOMEA,0.9675726221812871,0.1199068361391458,False
feynman_I_29_16,GP-GOMEA,0.9582157781408438,0.154863937516519,False
feynman_I_29_16,GP-GOMEA,0.9615625093164416,0.1412813049039136,False
feynman_I_29_16,ITEA,0.5190464554468968,1.765562229998689,False
feynman_I_29_16,ITEA,0.5127774565718549,1.7925684916503215,False
feynman_I_29_16,ITEA,0.5094719899996667,1.792175261679785,False
feynman_I_29_16,ITEA,0.5177476305614477,1.796371671052671,False
feynman_I_29_16,ITEA,0.4985910913870244,1.8540615951089687,False
feynman_I_29_16,ITEA,0.5205424132214678,1.7770030517971944,False
feynman_I_29_16,ITEA,0.5159321882644389,1.7792454941195213,False
feynman_I_29_16,ITEA,0.5177941490889975,1.7707620625928464,False
feynman_I_29_16,MRGP,0.999894999105881,0.0003863148307311,False
feynman_I_29_16,MRGP,0.9989672303981714,0.0037732893813973,False
feynman_I_29_16,MRGP,0.999881292536032,0.0004421807728241,False
feynman_I_29_16,MRGP,0.9998990435310232,0.0003707335464707,False
feynman_I_29_16,MRGP,0.9995091697939243,0.0018018190800422,False
feynman_I_29_16,MRGP,0.9998646384251024,0.0005005270013355,False
feynman_I_29_16,MRGP,0.9999061163331016,0.0003479589586081,False
feynman_I_29_16,MRGP,0.9998818823553904,0.0004341546408427,False
feynman_I_29_16,Operon,0.9938987351595217,0.0224475145080562,False
feynman_I_29_16,Operon,0.9973915838644616,0.0097162505549799,False
feynman_I_29_16,Operon,0.9958896787983924,0.0150173197552456,False
feynman_I_29_16,Operon,0.99426058105016,0.0210011436951007,False
feynman_I_29_16,Operon,0.9966447906532804,0.0123210396804675,False
feynman_I_29_16,Operon,0.993976843135173,0.022110780524088,False
feynman_I_29_16,Operon,0.9736793026648326,0.0973261408948928,False
feynman_I_29_16,Operon,0.9975257304074968,0.009039907207996,False
feynman_I_29_16,Operon,0.91989184437728,0.2969030857804994,False
feynman_I_29_16,Operon,0.9649786728758752,0.1287248128733766,False
feynman_I_29_16,SBP-GP,0.998748704176201,0.0046610291880908,False
feynman_I_29_16,SBP-GP,0.9990561127433288,0.0034727099121361,False
feynman_I_29_16,SBP-GP,0.9938981009001774,0.0222936761877486,False
feynman_I_29_16,SBP-GP,0.9962284650813438,0.013845161714502,False
feynman_I_29_16,SBP-GP,0.996627919566095,0.0123829938875475,False
feynman_I_29_16,SBP-GP,0.996894618069988,0.0114827823672044,False
feynman_I_29_16,SBP-GP,0.9953047397309202,0.0174019393106212,False
feynman_I_29_16,SBP-GP,0.9964977817741132,0.012872795601696,False
feynman_I_29_16,SeTGAP,0.5845323075578461,2.448704621792542,False
feynman_I_29_16,SeTGAP,0.5847891867223192,2.43784207612875,False
feynman_I_29_16,SeTGAP,0.5927296900018969,2.401309209352859,False
feynman_I_29_16,SeTGAP,0.5829076361523964,2.493167227054488,False
feynman_I_29_16,SeTGAP,0.5834077884579705,2.450684320603834,False
feynman_I_29_16,SeTGAP,0.6162874310058278,2.299844324012399,False
feynman_I_29_16,SeTGAP,0.6146711092795532,2.307629353795412,False
feynman_I_29_16,SeTGAP,0.4600239738229299,2.9080575942475786,False
feynman_I_29_16,SeTGAP,0.8137117455111015,1.2572039397175112,False
feynman_I_29_16,SeTGAP,0.5537968438187203,2.559615411315117,False
feynman_I_29_16,gplearn,0.8382548702368097,0.5950858128430329,False
feynman_I_29_16,gplearn,0.916528498082882,0.3064207192881073,False
feynman_I_29_16,gplearn,0.8306113331280325,0.618872260478361,False
feynman_I_29_16,gplearn,0.919112724347506,0.301302014752014,False
feynman_I_29_16,gplearn,0.9081789273600794,0.3371864353577949,False
feynman_I_29_16,gplearn,0.9218813463848022,0.2888596373969781,False
feynman_I_29_16,gplearn,0.9103541258000836,0.332252521238885,False
feynman_I_29_16,gplearn,0.8837498303424098,0.4272905273587771,False
feynman_I_29_4,AFP,1.0,1.3552484751393188e-31,True
feynman_I_29_4,AFP,0.9999999561470968,7.74113176655681e-08,False
feynman_I_29_4,AFP,1.0,1.3134700472277043e-31,True
feynman_I_29_4,AFP,1.0,1.323743804960241e-31,True
feynman_I_29_4,AFP,1.0,1.389304078048336e-31,True
feynman_I_29_4,AFP,1.0,1.3289151579725143e-31,True
feynman_I_29_4,AFP,1.0,1.873178260987283e-31,True
feynman_I_29_4,AFP,1.0,1.3446747345586438e-31,True
feynman_I_29_4,AFP_FE,1.0,1.3552484751393188e-31,True
feynman_I_29_4,AFP_FE,1.0,1.3043688726825075e-31,True
feynman_I_29_4,AFP_FE,1.0,1.3134700472277043e-31,True
feynman_I_29_4,AFP_FE,1.0,1.3398515126431184e-31,False
feynman_I_29_4,AFP_FE,0.9999999997775166,3.97399727763671e-10,True
feynman_I_29_4,AFP_FE,1.0,1.389304078048336e-31,True
feynman_I_29_4,AFP_FE,1.0,1.3289151579725143e-31,True
feynman_I_29_4,AFP_FE,1.0,1.3365249694059746e-31,True
feynman_I_29_4,AFP_FE,1.0,1.3757593979354494e-31,True
feynman_I_29_4,AFP_FE,1.0,1.4417392156026295e-31,True
feynman_I_29_4,AIFeynman,1.0,1.389304078048336e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3552484751393188e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3043688726825075e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3134700472277043e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3235374223074007e-31,True
feynman_I_29_4,AIFeynman,1.0,1.323743804960241e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3289151579725143e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3365249694059746e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3757593979354494e-31,True
feynman_I_29_4,AIFeynman,1.0,1.3446747345586438e-31,True
feynman_I_29_4,BSR,0.9978072210736229,0.0039416830616407,False
feynman_I_29_4,BSR,0.999999642042394,6.318845017997088e-07,False
feynman_I_29_4,BSR,0.994169496293918,0.010194605264208,False
feynman_I_29_4,BSR,0.9611148939771814,0.0694565833639232,False
feynman_I_29_4,BSR,1.0,1.8648662482936023e-16,False
feynman_I_29_4,BSR,0.9984023129114488,0.0027847812572867,False
feynman_I_29_4,BSR,0.9999999996981022,5.350094024901881e-10,True
feynman_I_29_4,BSR,0.9876143600375816,0.0214685857052413,False
feynman_I_29_4,DSR,1.0,1.6410811307896726e-31,True
feynman_I_29_4,DSR,1.0,1.6306615416417463e-31,True
feynman_I_29_4,DSR,1.0,1.564330511389908e-31,True
feynman_I_29_4,DSR,1.0,1.6005691173722894e-31,True
feynman_I_29_4,DSR,0.7389177258081838,0.4663452050665668,False
feynman_I_29_4,DSR,1.0,1.551555355845601e-31,True
feynman_I_29_4,DSR,1.0,1.599272196147739e-31,True
feynman_I_29_4,DSR,1.0,1.5782904990360022e-31,True
feynman_I_29_4,EPLEX,1.0,1.389304078048336e-31,True
feynman_I_29_4,EPLEX,1.0,1.3552484751393188e-31,True
feynman_I_29_4,EPLEX,1.0,1.3043688726825075e-31,True
feynman_I_29_4,EPLEX,1.0,1.3134700472277043e-31,True
feynman_I_29_4,EPLEX,1.0,1.323743804960241e-31,True
feynman_I_29_4,EPLEX,1.0,1.3289151579725143e-31,True
feynman_I_29_4,EPLEX,1.0,1.3757593979354494e-31,True
feynman_I_29_4,EPLEX,1.0,1.3446747345586438e-31,True
feynman_I_29_4,FEAT,0.9999327761945552,0.0001208397855675,False
feynman_I_29_4,FEAT,0.9985334719730634,0.0025887879339621,False
feynman_I_29_4,FEAT,0.9999164338291812,0.0001492659093295,False
feynman_I_29_4,FEAT,0.9999787066051534,3.798180318923303e-05,False
feynman_I_29_4,FEAT,0.9994285984474762,0.0009959574345036,False
feynman_I_29_4,FEAT,0.9999787870837684,3.759255651499036e-05,False
feynman_I_29_4,FEAT,0.9999157249492804,0.000146077728295,False
feynman_I_29_4,FFX,0.9948554778338472,0.0092476608738949,False
feynman_I_29_4,FFX,0.995226603596676,0.0084262358345487,False
feynman_I_29_4,FFX,0.9954817835549764,0.0079000778452846,False
feynman_I_29_4,FFX,0.995150420098056,0.0086623204921112,False
feynman_I_29_4,FFX,0.9955982053449148,0.0078516412940909,False
feynman_I_29_4,FFX,0.9958308610825044,0.0072668421743308,False
feynman_I_29_4,FFX,0.9954668431729522,0.008033452466043,False
feynman_I_29_4,FFX,0.9953651637260016,0.0080337697591739,False
feynman_I_29_4,GP-GOMEA,1.0,1.622036765127594e-31,False
feynman_I_29_4,GP-GOMEA,1.0,3.1415351711232648e-31,False
feynman_I_29_4,GP-GOMEA,1.0,1.6159067612262026e-31,False
feynman_I_29_4,GP-GOMEA,1.0,1.7161860045333596e-31,False
feynman_I_29_4,GP-GOMEA,1.0,2.044917748211368e-31,False
feynman_I_29_4,GP-GOMEA,1.0,1.6125129645154012e-31,False
feynman_I_29_4,GP-GOMEA,1.0,1.6512522749747727e-31,False
feynman_I_29_4,GP-GOMEA,1.0,1.671622296736172e-31,False
feynman_I_29_4,ITEA,1.0,2.9537654756372647e-31,True
feynman_I_29_4,ITEA,1.0,9.175374617052137e-31,True
feynman_I_29_4,ITEA,1.0,4.106180093488773e-31,True
feynman_I_29_4,ITEA,1.0,1.9100318780306653e-30,True
feynman_I_29_4,ITEA,1.0,1.943262928700732e-31,True
feynman_I_29_4,ITEA,1.0,2.817447383801558e-31,True
feynman_I_29_4,ITEA,1.0,7.2565871764566545e-31,True
feynman_I_29_4,ITEA,1.0,3.971918740759276e-31,True
feynman_I_29_4,MRGP,0.9999534039922754,8.375978635083567e-05,False
feynman_I_29_4,MRGP,0.9999595117183588,7.14719207914152e-05,False
feynman_I_29_4,MRGP,0.9999528139139174,8.250462495593722e-05,False
feynman_I_29_4,MRGP,0.9999611280388874,6.943310392292895e-05,False
feynman_I_29_4,MRGP,0.9999415923146112,0.0001041839137048,False
feynman_I_29_4,MRGP,0.9999740461268574,4.523780657648175e-05,False
feynman_I_29_4,MRGP,0.999981557078717,3.268369860436461e-05,False
feynman_I_29_4,MRGP,0.999961022007614,6.756230382102495e-05,False
feynman_I_29_4,Operon,0.99999999999999,1.753255791334937e-14,True
feynman_I_29_4,Operon,0.999999999999992,1.453150215963311e-14,True
feynman_I_29_4,Operon,0.9999999999999865,2.417013155322661e-14,True
feynman_I_29_4,Operon,0.999999987708533,2.1955020549233845e-08,False
feynman_I_29_4,Operon,0.9999999994192532,1.035899459975575e-09,False
feynman_I_29_4,Operon,0.9999999999997844,3.760852585627151e-13,True
feynman_I_29_4,Operon,0.999999999589152,7.162921488495962e-10,False
feynman_I_29_4,Operon,0.9999999999999792,3.706887477667948e-14,True
feynman_I_29_4,Operon,0.9999999999707258,5.0742415807685926e-11,True
feynman_I_29_4,Operon,0.9999999999979132,3.683739991560023e-12,False
feynman_I_29_4,SBP-GP,1.0,7.442604808507835e-19,False
feynman_I_29_4,SBP-GP,1.0,1.9734826184209144e-31,True
feynman_I_29_4,SBP-GP,1.0,1.678452722839738e-31,False
feynman_I_29_4,SBP-GP,1.0,1.865839163659409e-29,False
feynman_I_29_4,SBP-GP,1.0,1.6689053488450262e-31,False
feynman_I_29_4,SBP-GP,1.0,1.9020061966924527e-31,False
feynman_I_29_4,SBP-GP,1.0,2.31644436512322e-31,False
feynman_I_29_4,SBP-GP,1.0,1.7999900727242502e-31,True
feynman_I_29_4,SeTGAP,1.0,3.318318170871976e-06,True
feynman_I_29_4,SeTGAP,1.0,6.349042038350892e-08,True
feynman_I_29_4,SeTGAP,0.9999996543427672,2.7248885267509778e-06,True
feynman_I_29_4,SeTGAP,1.0,1.3318892440782048e-14,True
feynman_I_29_4,SeTGAP,1.0,3.318318170871976e-06,True
feynman_I_29_4,SeTGAP,1.0,0.0006677871876091,True
feynman_I_29_4,SeTGAP,1.0,2.0780801949288224e-07,True
feynman_I_29_4,SeTGAP,1.0,4.360648217669346e-32,True
feynman_I_29_4,SeTGAP,1.0,3.23039398844884e-06,True
feynman_I_29_4,SeTGAP,1.0,4.542962838083589e-08,True
feynman_I_29_4,gplearn,1.0,1.389304078048336e-31,True
feynman_I_29_4,gplearn,1.0,1.3552484751393188e-31,True
feynman_I_29_4,gplearn,1.0,1.3043688726825075e-31,True
feynman_I_29_4,gplearn,1.0,1.3134700472277043e-31,True
feynman_I_29_4,gplearn,1.0,1.323743804960241e-31,True
feynman_I_29_4,gplearn,1.0,1.3289151579725143e-31,True
feynman_I_29_4,gplearn,1.0,1.3757593979354494e-31,True
feynman_I_29_4,gplearn,1.0,1.3446747345586438e-31,True
feynman_I_30_3,AFP,0.9196774994524172,0.5321178523085546,False
feynman_I_30_3,AFP,0.9015861683514392,0.6520365811369782,False
feynman_I_30_3,AFP,0.6252283516100371,2.4691619295676173,False
feynman_I_30_3,AFP,0.8200590512308903,1.2284589773469985,False
feynman_I_30_3,AFP,0.7130911338417338,1.9102488560581128,False
feynman_I_30_3,AFP,0.6361137716880071,2.376474708226174,False
feynman_I_30_3,AFP,0.9066443222677726,0.6216748974257348,False
feynman_I_30_3,AFP,0.887684031187832,0.74463579859078,False
feynman_I_30_3,AFP_FE,0.9999951097082128,3.239704373291531e-05,False
feynman_I_30_3,AFP_FE,0.983197831263894,0.1107001438225001,False
feynman_I_30_3,AFP_FE,0.9843181628267088,0.1070600871486042,False
feynman_I_30_3,AFP_FE,0.556676426628034,2.9561561126905,False
feynman_I_30_3,AFP_FE,0.9025320650263828,0.6457695836661195,False
feynman_I_30_3,AFP_FE,0.9179674175583988,0.5357398611298828,False
feynman_I_30_3,AFP_FE,0.9228499815460348,0.5018433388150693,False
feynman_I_30_3,AFP_FE,0.9692662442393046,0.2046624792853081,False
